,CustomerID,Recency,Frequency,Monetary,cluster_label,Recency_log,Frequency_log,Monetary_log
3317,4159052000205B8,640,3,985250,0,6.46302945692067,1.3862943611198906,13.800651710027555
3318,4159052000206B1,640,10,1011900,2,6.46302945692067,2.3978952727983707,13.827341297957307
3319,4159052000206B7,640,1,25000,3,6.46302945692067,0.6931471805599453,10.12667110305036
3320,4159052000207B3,640,9,204900,0,6.46302945692067,2.302585092994046,12.230282214644559
3321,4159052000207B5,640,3,225900,0,6.46302945692067,1.3862943611198906,12.32785212918379
3322,4159052000207B8,640,4,654000,0,6.46302945692067,1.6094379124341003,13.390864159490155
3323,4161051000102B1,640,4,118400,0,6.46302945692067,1.6094379124341003,11.681832447342321
3324,4161051000102B3,640,64,547060,2,6.46302945692067,4.174387269895637,13.212315592553978
3325,4161051000102B6,640,1,9000,3,6.46302945692067,0.6931471805599453,9.105090961257085
3326,4161051000103B4,640,16,270900,2,6.46302945692067,2.833213344056216,12.509508719465414
3327,4161051000103B5,640,14,102900,0,6.46302945692067,2.70805020110221,11.541522639947903
3328,4161051000103B8,640,1,31900,3,6.46302945692067,0.6931471805599453,10.370392636243981
3329,4161051000104B1,640,47,14034000,1,6.46302945692067,3.871201010907891,16.45699358604989
3330,4161051000104B3,640,408,12091800,1,6.46302945692067,6.013715156042802,16.308038177584304
3331,4161051000104B5,640,59,1880400,2,6.46302945692067,4.0943445622221,14.446995609933715
3332,4161051000104B7,640,292,12520833,1,6.46302945692067,5.680172609017068,16.342904534836183
3333,4161051000104B8,640,22,558200,2,6.46302945692067,3.1354942159291497,13.232474391555344
3334,4161051000105B3,640,390,13915500,1,6.46302945692067,5.968707559985366,16.448513956605883
3335,4161051000105B5,640,13,400300,2,6.46302945692067,2.6390573296152584,12.89997204310395
3336,4161051000105B8,640,26,803300,2,6.46302945692067,3.295836866004329,13.59648476702606
3337,4161051000106B1,640,1,32000,3,6.46302945692067,0.6931471805599453,10.373522431293592
3338,4161051000106B3,640,37,443370,2,6.46302945692067,3.6375861597263857,13.002162170326741
3339,4161051000106B5,640,36,725900,2,6.46302945692067,3.6109179126442243,13.495168920872203
3340,4161051000106B8,640,1,20000,3,6.46302945692067,0.6931471805599453,9.90353755128617
3341,4161051000107B3,640,10,238000,0,6.46302945692067,2.3978952727983707,12.380030154325457
3342,4161051000107B5,640,1,1800000,0,6.46302945692067,0.6931471805599453,14.403297778421795
3343,4161051000107B6,640,3,105000,0,6.46302945692067,1.3862943611198906,11.561725152903833
3344,4161051000107B8,640,8,134220,0,6.46302945692067,2.1972245773362196,11.807242974138953
3345,4161051000201B1,640,1,27000,3,6.46302945692067,0.6931471805599453,10.203629181337648
3346,4161051000202B1,640,6,583300,0,6.46302945692067,1.9459101490553132,13.276458627123938
3347,4161051000202B5,640,99,2081600,1,6.46302945692067,4.605170185988092,14.548647867139955
3348,4161051000202B6,640,1,34000,3,6.46302945692067,0.6931471805599453,10.434145214930487
3349,4161051000204B1,640,2,2000,3,6.46302945692067,1.0986122886681098,7.601402334583733
3350,4161051000204B3,640,124,2098050,1,6.46302945692067,4.8283137373023015,14.55651937650851
3351,4161051000204B5,640,48,748500,2,6.46302945692067,3.8918202981106265,13.525827818846272
3352,4161051000204B6,640,96,7218800,1,6.46302945692067,4.574710978503383,15.79219943059645
3353,4161051000204B7,640,1,50000,3,6.46302945692067,0.6931471805599453,10.819798284210286
3354,4161051000205B4,640,493,3373900,1,6.46302945692067,6.202535517187923,15.031580199630298
3355,4161051000205B5,640,76,5496000,1,6.46302945692067,4.343805421853684,15.519531294834815
3356,4161051000205B6,640,15,330600,2,6.46302945692067,2.772588722239781,12.708667489167874
3357,4161051000206B1,640,7,143900,0,6.46302945692067,2.0794415416798357,11.87688084212164
3358,4161051000206B3,640,77,1160850,2,6.46302945692067,4.356708826689592,13.964663914804083
3359,4161051000206B4,640,4,920900,0,6.46302945692067,1.6094379124341003,13.733107817603102
3360,4161051000206B5,640,19,190900,2,6.46302945692067,2.995732273553991,12.159510248044802
3361,4161051000206B6,640,19,570500,2,6.46302945692067,2.995732273553991,13.25427020113111
3362,4161051000206B8,640,25,871350,2,6.46302945692067,3.258096538021482,13.67780015973259
3363,4161051000207B1,640,5,42000,3,6.46302945692067,1.791759469228055,10.645448706505872
3364,4161051000207B3,640,26,304400,2,6.46302945692067,3.295836866004329,12.626101190115389
3365,4161051000207B6,640,7,182200,0,6.46302945692067,2.0794415416798357,12.112865752267137
3366,4161051000207B8,640,1,10000,3,6.46302945692067,0.6931471805599453,9.210440366976517
3367,4161052000103B1,640,11,1199490,2,6.46302945692067,2.4849066497880004,13.997407858107435
3368,4161052000103B3,640,14,389860,2,6.46302945692067,2.70805020110221,12.873545544320187
3369,4161052000103B7,640,5,761000,0,6.46302945692067,1.791759469228055,13.542389950903406
3370,4161052000104B1,640,20,532960,2,6.46302945692067,3.044522437723423,13.186203529739165
3371,4161052000104B6,640,8,804900,2,6.46302945692067,2.1972245773362196,13.598474567471413
3372,4161052000105B1,640,8,234700,0,6.46302945692067,2.1972245773362196,12.366067642588453
3373,4161052000105B5,640,5,44000,3,6.46302945692067,1.791759469228055,10.691967639914864
3374,4161052000107B3,640,1,15800,3,6.46302945692067,0.6931471805599453,9.6678285081515
3375,4161052000202B3,640,12,102620,0,6.46302945692067,2.5649493574615367,11.538797869137621
3376,4161052000203B1,640,15,976200,2,6.46302945692067,2.772588722239781,13.79142378681491
3377,4161052000204B1,640,3,1472800,0,6.46302945692067,1.3862943611198906,14.20267658787959
3378,4161052000204B3,640,90,965480,2,6.46302945692067,4.51085950651685,13.780381701734235
3379,4161052000204B5,640,4,741000,0,6.46302945692067,1.6094379124341003,13.51575725380498
3380,4161052000204B7,640,464,22431485,1,6.46302945692067,6.142037405587356,16.92597615485921
3381,4161052000205B1,640,4,1430000,0,6.46302945692067,1.6094379124341003,14.173185701536545
3382,4161052000205B3,640,242,7866700,1,6.46302945692067,5.493061443340548,15.878149345724985
3383,4161052000205B5,640,1,400000,0,6.46302945692067,0.6931471805599453,12.899222326086994
3384,4161052000206B3,640,8,437030,0,6.46302945692067,2.1972245773362196,12.987759409776833
3385,4161052000206B5,640,5,160000,0,6.46302945692067,1.791759469228055,11.982935344196433
3386,4161052000206B8,640,3,30000,3,6.46302945692067,1.3862943611198906,10.308985993422082
3387,4161052000207B3,640,4,78000,0,6.46302945692067,1.6094379124341003,11.264476926102367
3388,4161052000207B5,640,1,3800000,0,6.46302945692067,0.6931471805599453,15.150511887854474
3389,4163033000102B3,640,7,98170,0,6.46302945692067,2.0794415416798357,11.494466135046013
3390,4163033000102B5,640,1,290000,0,6.46302945692067,0.6931471805599453,12.577639650232573
3391,4163033000103B1,640,1,462000,0,6.46302945692067,0.6931471805599453,13.043322334563697
3392,4163033000103B3,640,109,2887000,1,6.46302945692067,4.700480365792417,14.875728805025338
3393,4163033000103B5,640,2,1430000,0,6.46302945692067,1.0986122886681098,14.173185701536545
3394,4163033000104B1,640,55,1344150,2,6.46302945692067,4.02535169073515,14.111273144944786
3395,4163033000104B3,640,29,614700,2,6.46302945692067,3.4011973816621555,13.328891249703604
3396,4163033000104B6,640,13,31595984,1,6.46302945692067,2.6390573296152584,17.268540613522696
3397,4163033000106B3,640,1,15000,3,6.46302945692067,0.6931471805599453,9.61587214452889
3398,4163033000107B1,640,1,5000,3,6.46302945692067,0.6931471805599453,8.517393171418904
3399,4163033000202B3,640,2,12200,3,6.46302945692067,1.0986122886681098,9.409273194575334
3400,4163033000202B4,640,2,102800,0,6.46302945692067,1.0986122886681098,11.540550359582348
3401,4163033000202B6,640,1,10000,3,6.46302945692067,0.6931471805599453,9.210440366976517
3402,4163033000202B8,640,6,77490,0,6.46302945692067,1.9459101490553132,11.257917079565683
3403,4163033000203B1,640,2,482300,0,6.46302945692067,1.0986122886681098,13.086323679453214
3404,4163033000203B4,640,136,939320,1,6.46302945692067,4.919980925828125,13.752912552807109
3405,4163033000203B5,640,3,528740,0,6.46302945692067,1.3862943611198906,13.178253987921165
3406,4163033000204B1,640,12,153140,0,6.46302945692067,2.5649493574615367,11.939114344618368
3407,4163033000204B5,640,20,353100,2,6.46302945692067,3.044522437723423,12.774509413971375
3408,4163033000204B6,640,1,12000,3,6.46302945692067,0.6931471805599453,9.392745258631441
3409,4163033000205B8,640,1,305800,0,6.46302945692067,0.6931471805599453,12.630689842582935
3410,4163033000207B3,640,2,11610,3,6.46302945692067,1.0986122886681098,9.359708203627006
3411,4163033000207B7,640,5,219000,0,6.46302945692067,1.791759469228055,12.296831574998258
3412,4163051000102B3,640,23,327600,2,6.46302945692067,3.1780538303479458,12.699551683459445
3413,4163051000103B1,640,11,107000,0,6.46302945692067,2.4849066497880004,11.580593459194764
3414,4163051000103B8,640,1,36300,3,6.46302945692067,0.6931471805599453,10.499600568082863
3415,4163051000104B1,640,1,330000,0,6.46302945692067,0.6931471805599453,12.706850963741102
3416,4163051000104B3,640,187,5360900,1,6.46302945692067,5.236441962829949,15.49464261593519
3417,4163051000105B8,640,9,193000,0,6.46302945692067,2.302585092994046,12.170450649220749
3418,4163051000106B1,640,3,398500,0,6.46302945692067,1.3862943611198906,12.895465286619547
3419,4163051000106B3,640,1,11000,3,6.46302945692067,0.6931471805599453,9.305741456739435
3420,4163051000106B5,640,1,400000,0,6.46302945692067,0.6931471805599453,12.899222326086994
3421,4163051000106B7,640,250,11453690,1,6.46302945692067,5.5254529391317835,16.253822594096924
3422,4163051000107B1,640,6,5100,3,6.46302945692067,1.9459101490553132,8.537191877922927
3423,4163051000107B3,640,5,60000,0,6.46302945692067,1.791759469228055,11.002116507732017
3424,4163051000107B8,640,2,50000,3,6.46302945692067,1.0986122886681098,10.819798284210286
3425,4163051000204B1,640,3,6800000,2,6.46302945692067,1.3862943611198906,15.732433317205148
3426,4163051000204B4,640,126,845200,1,6.46302945692067,4.844187086458591,13.647329747875256
3427,4163051000204B8,640,4,490000,0,6.46302945692067,1.6094379124341003,13.102162710901053
3428,4163051000205B1,640,1,6600,3,6.46302945692067,0.6931471805599453,8.79497643168877
3429,4163051000205B3,640,22,358000,2,6.46302945692067,3.1354942159291497,12.788291058675025
3430,4163051000206B1,640,14,52900,0,6.46302945692067,2.70805020110221,10.876177521259402
3431,4163051000206B3,640,8,88000,0,6.46302945692067,2.1972245773362196,11.385103457032141
3432,4163051000206B8,640,6,194000,0,6.46302945692067,1.9459101490553132,12.175618592671356
3433,4163051000207B3,640,4,53100,3,6.46302945692067,1.6094379124341003,10.879951039444416
3434,4165033000102B3,640,2,25000,3,6.46302945692067,1.0986122886681098,10.12667110305036
3435,4165033000102B8,640,1,2400,3,6.46302945692067,0.6931471805599453,7.783640596221253
3436,4165033000103B1,640,18,7007600,2,6.46302945692067,2.9444389791664403,15.762505975046002
3437,4165033000103B4,640,200,1758440,1,6.46302945692067,5.303304908059076,14.379938179011166
3438,4165033000103B5,640,1,46700,3,6.46302945692067,0.6931471805599453,10.751520856703959
3439,4165033000104B1,640,1,15000,3,6.46302945692067,0.6931471805599453,9.61587214452889
3440,4165033000104B5,640,11,166700,0,6.46302945692067,2.4849066497880004,12.023957067521133
3441,4165033000104B8,640,2,437360,0,6.46302945692067,1.0986122886681098,12.988514220012215
3442,4165033000105B1,640,8,103400,0,6.46302945692067,2.1972245773362196,11.546369912189585
3443,4165033000105B8,640,6,395604,0,6.46302945692067,1.9459101490553132,12.888171517680144
3444,4165033000106B1,640,3,318100,0,6.46302945692067,1.3862943611198906,12.670124221397808
3445,4165033000202B3,640,5,126900,0,6.46302945692067,1.791759469228055,11.751162533892076
3446,4165033000202B6,640,2,7150,3,6.46302945692067,1.0986122886681098,8.875007486048396
3447,4165033000203B8,640,1,121000,0,6.46302945692067,0.6931471805599453,11.703554089007538
3448,4165033000204B1,640,4,3200000,2,6.46302945692067,1.6094379124341003,14.978661680269907
3449,4165033000204B3,640,75,1475100,1,6.46302945692067,4.330733340286331,14.204237019988051
3450,4165033000204B8,640,5,83300,0,6.46302945692067,1.791759469228055,11.330215832884798
3451,4165033000205B3,640,1,46000,3,6.46302945692067,0.6931471805599453,10.736418414365376
3452,4165033000206B3,640,5,37500,3,6.46302945692067,1.791759469228055,10.53212287826962
3453,4165033000206B7,640,26,1188000,2,6.46302945692067,3.295836866004329,13.987782620655215
3454,4165033000207B1,640,1,14300,3,6.46302945692067,0.6931471805599453,9.568084743872936
3455,4165052000102B5,640,2,12000,3,6.46302945692067,1.0986122886681098,9.392745258631441
3456,4165052000104B1,640,11,542010,2,6.46302945692067,2.4849066497880004,13.20304157541879
3457,4165052000104B3,640,36,761000,2,6.46302945692067,3.6109179126442243,13.542389950903406
3458,4165052000104B5,640,1,5200,3,6.46302945692067,0.6931471805599453,8.556606193773073
3459,4165052000105B1,640,4,216000,0,6.46302945692067,1.6094379124341003,12.283038316285214
3460,4165052000105B4,640,451,3933350,1,6.46302945692067,6.113682179832232,15.185002292283121
3461,4165052000105B5,640,5,1511300,2,6.46302945692067,1.791759469228055,14.22848142723999
3462,4165052000105B8,640,1,990000,0,6.46302945692067,0.6931471805599453,13.805461232211272
3463,4165052000106B1,640,3,39620,3,6.46302945692067,1.3862943611198906,10.587114559711914
3464,4165052000106B3,640,15,420710,2,6.46302945692067,2.772588722239781,12.949701416134815
3465,4165052000106B8,640,2,200,3,6.46302945692067,1.0986122886681098,5.303304908059076
3466,4165052000107B3,640,1,5300,3,6.46302945692067,0.6931471805599453,8.575650760987806
3467,4165052000202B3,640,21,462500,2,6.46302945692067,3.091042453358316,13.044403998094442
3468,4165052000203B3,640,2,20400,3,6.46302945692067,1.0986122886681098,9.923339198238729
3469,4165052000203B5,640,1,35000,3,6.46302945692067,0.6931471805599453,10.463131911491967
3470,4165052000204B4,640,2,91060,0,6.46302945692067,1.0986122886681098,11.419284890598735
3471,4165052000204B5,640,1,14200,3,6.46302945692067,0.6931471805599453,9.561067663645012
3472,4165052000205B3,640,11,266000,0,6.46302945692067,2.4849066497880004,12.491255347155265
3473,4165052000205B4,640,1,20000,3,6.46302945692067,0.6931471805599453,9.90353755128617
3474,4165052000206B3,640,22,823790,2,6.46302945692067,3.1354942159291497,13.621672135942648
3475,4165052000206B6,640,6,1042800,0,6.46302945692067,1.9459101490553132,13.85742091999768
3476,4165052000207B5,640,10,138200,0,6.46302945692067,2.3978952727983707,11.836464426179543
3477,4167031000103B1,640,1,4000,3,6.46302945692067,0.6931471805599453,8.294299608857235
3478,4167031000103B7,640,7,276440,0,6.46302945692067,2.0794415416798357,12.52975269562029
3479,4167031000104B4,640,1,5000,3,6.46302945692067,0.6931471805599453,8.517393171418904
3480,4167031000105B3,640,3,65000,0,6.46302945692067,1.3862943611198906,11.082157933374816
3481,4167031000202B4,640,10,107400,0,6.46302945692067,2.3978952727983707,11.58432477200052
3482,4167031000205B5,640,4,47500,3,6.46302945692067,1.6094379124341003,10.768506042432708
3483,4167036000103B7,640,2,108000,0,6.46302945692067,1.0986122886681098,11.58989576532275
3484,4167036000103B8,640,2,44000,3,6.46302945692067,1.0986122886681098,10.691967639914864
3485,4167036000105B3,640,9,577000,2,6.46302945692067,2.302585092994046,13.265599278590988
3486,4167036000203B1,640,20,6710800,2,6.46302945692067,3.044522437723423,15.719228875891902
3487,4167036000203B5,640,1,31100,3,6.46302945692067,0.6931471805599453,10.344995251991222
3488,4167036000204B1,640,3,99000,0,6.46302945692067,1.3862943611198906,11.502885230075814
3489,4167036000204B5,640,12,187100,0,6.46302945692067,2.5649493574615367,12.139403856983334
3490,4167036000205B5,640,18,402500,2,6.46302945692067,2.9444389791664403,12.905452860309719
3491,4167051000102B1,640,10,486800,2,6.46302945692067,2.3978952727983707,13.095610694325117
3492,4167051000102B5,640,1,5000,3,6.46302945692067,0.6931471805599453,8.517393171418904
3493,4167051000102B6,640,2,525700,0,6.46302945692067,1.0986122886681098,13.172487889031334
3494,4167051000103B5,640,94,967500,1,6.46302945692067,4.553876891600541,13.782471737477271
3495,4167051000104B1,640,35,496520,2,6.46302945692067,3.58351893845611,13.115381057645418
3496,4167051000104B3,640,67,795000,2,6.46302945692067,4.219507705176107,13.586098651497313
3497,4167051000104B4,640,1,400000,0,6.46302945692067,0.6931471805599453,12.899222326086994
3498,4167051000104B5,640,16,109600,0,6.46302945692067,2.833213344056216,11.604601777542019
3499,4167051000104B8,640,2,110000,0,6.46302945692067,1.0986122886681098,11.608244735642321
3500,4167051000105B1,640,34,3559500,2,6.46302945692067,3.5553480614894135,15.085130924464359
3501,4167051000105B3,640,29,1091000,2,6.46302945692067,3.4011973816621555,13.902606181405073
3502,4167051000105B4,640,1,2000000,0,6.46302945692067,0.6931471805599453,14.508658238524095
3503,4167051000105B5,640,23,718940,2,6.46302945692067,3.1780538303479458,13.485534574921743
3504,4167051000105B6,640,18,2211710,2,6.46302945692067,2.9444389791664403,14.609276982094203
3505,4167051000106B1,640,1,187000,0,6.46302945692067,0.6931471805599453,12.138869243416009
3506,4167051000106B4,640,92,903460,2,6.46302945692067,4.532599493153256,13.71398822261514
3507,4167051000106B5,640,3,179400,0,6.46302945692067,1.3862943611198906,12.097378802727306
3508,4167051000106B8,640,1,1070000,0,6.46302945692067,0.6931471805599453,13.883170141017091
3509,4167051000202B3,640,14,168080,0,6.46302945692067,2.70805020110221,12.032201285049018
3510,4167051000202B5,640,6,71400,0,6.46302945692067,1.9459101490553132,11.17606715383184
3511,4167051000202B7,640,21,888000,2,6.46302945692067,3.091042453358316,13.6967281480998
3512,4167051000203B3,640,199,6539380,1,6.46302945692067,5.298317366548036,15.693353070635904
3513,4167051000203B8,640,88,384000,2,6.46302945692067,4.48863636973214,12.85840043573314
3514,4167051000204B1,640,44,671050,2,6.46302945692067,3.8066624897703196,13.416600419026764
3515,4167051000204B3,640,250,2760100,1,6.46302945692067,5.5254529391317835,14.83077783122668
3516,4167051000204B5,640,8,210200,0,6.46302945692067,2.1972245773362196,12.255819494787602
3517,4167051000204B6,640,2,154150,0,6.46302945692067,1.0986122886681098,11.945687920481058
3518,4167051000205B1,640,3,49600,3,6.46302945692067,1.3862943611198906,10.811766273800105
3519,4167051000205B4,640,12,252000,0,6.46302945692067,2.5649493574615367,12.437188334739655
3520,4167051000205B5,640,14,216600,0,6.46302945692067,2.70805020110221,12.285812230343542
3521,4167051000205B8,640,5,248000,0,6.46302945692067,1.791759469228055,12.421188057397055
3522,4167051000206B3,640,9,97000,0,6.46302945692067,2.302585092994046,11.48247656671073
3523,4167051000206B8,640,1,23000,3,6.46302945692067,0.6931471805599453,10.043292972227004
3524,4167051000207B1,640,4,110500,0,6.46302945692067,1.6094379124341003,11.612779849672751
3525,4167051000207B5,640,1,12900,3,6.46302945692067,0.6931471805599453,9.465060106725137
3526,4167051000207B6,640,2,276800,0,6.46302945692067,1.0986122886681098,12.53105411543589
3527,4180038000106B4,640,1,4500,3,6.46302945692067,0.6931471805599453,8.412054873292933
3528,4180038000206B3,640,2,26000,3,6.46302945692067,1.0986122886681098,10.165890277802454
3529,4182033000102B2,640,1,82440,3,6.46302945692067,0.6931471805599453,11.319838164964791
3530,4182033000102B4,640,57,534640,2,6.46302945692067,4.060443010546419,13.18935077260068
3531,4182033000102B6,640,7,151700,0,6.46302945692067,2.0794415416798357,11.929666757272708
3532,4182033000103B4,640,2,32500,3,6.46302945692067,1.0986122886681098,10.389026137075234
3533,4182033000107B3,640,2,262000,0,6.46302945692067,1.0986122886681098,12.476103599529843
3534,4182033000202B3,640,2,4500,3,6.46302945692067,1.0986122886681098,8.412054873292933
3535,4182033000203B1,640,8,301000,0,6.46302945692067,2.1972245773362196,12.614868865984631
3536,4182033000203B3,640,122,1915100,1,6.46302945692067,4.812184355372417,14.46528092072046
3537,4182033000203B6,640,7,116900,0,6.46302945692067,2.0794415416798357,11.669082701743504
3538,4182033000204B1,640,34,1005000,2,6.46302945692067,3.5553480614894135,13.820499094499693
3539,4182033000204B2,640,8,590000,0,6.46302945692067,2.1972245773362196,13.28787951079572
3540,4182033000204B3,640,89,1837800,1,6.46302945692067,4.499809670330265,14.424080306177624
3541,4182033000204B7,640,55,2905020,1,6.46302945692067,4.02535169073515,14.881951177157683
3542,4182033000205B1,640,9,4406000,2,6.46302945692067,2.302585092994046,15.298478033307632
3543,4182033000205B2,640,3,368000,0,6.46302945692067,1.3862943611198906,12.81584093453868
3544,4182033000205B3,640,335,12654550,1,6.46302945692067,5.817111159963204,16.35352747128452
3545,4182033000205B7,640,78,4245984,1,6.46302945692067,4.3694478524670215,15.261484388502405
3546,4182033000206B3,640,12,557000,2,6.46302945692067,2.5649493574615367,13.230322314239945
3547,4182033000207B2,640,1,41220,3,6.46302945692067,0.6931471805599453,10.626703114218108
3548,4182033000207B4,640,9,63650,0,6.46302945692067,2.302585092994046,11.061170314781226
3549,4182033000207B6,640,2,52200,3,6.46302945692067,1.0986122886681098,10.862856930775358
3550,4211034000106B4,640,1,2600,3,6.46302945692067,0.6931471805599453,7.8636512654486515
3551,4211034000202B2,640,9,113000,0,6.46302945692067,2.302585092994046,11.635151947212842
3552,4211034000203B3,640,16,527700,2,6.46302945692067,2.833213344056216,13.17628511440807
3553,4211034000204B3,640,13,157000,0,6.46302945692067,2.6390573296152584,11.964007453736912
3554,4211061100103B3,640,139,1437500,1,6.46302945692067,4.941642422609304,14.178416747305574
3555,4211061100103B5,640,12,62800,0,6.46302945692067,2.5649493574615367,11.047726275896391
3556,4211061100104B1,640,12,358200,2,6.46302945692067,2.5649493574615367,12.788849560341312
3557,4211061100104B5,640,8,54700,0,6.46302945692067,2.1972245773362196,10.909637269778615
3558,4211061100104B6,640,1,78000,3,6.46302945692067,0.6931471805599453,11.264476926102367
3559,4211061100105B1,640,12,227620,0,6.46302945692067,2.5649493574615367,12.335437244113288
3560,4211061100105B5,640,90,1662740,1,6.46302945692067,4.51085950651685,14.323978003412128
3561,4211061100106B5,640,1,100000,0,6.46302945692067,0.6931471805599453,11.51293546492023
3562,4211061100107B1,640,1,41000,3,6.46302945692067,0.6931471805599453,10.62135173563291
3563,4211061100107B3,640,1,19000,3,6.46302945692067,0.6931471805599453,9.852246888342531
3564,4211061100107B8,640,1,32000,3,6.46302945692067,0.6931471805599453,10.373522431293592
3565,4211061100202B1,640,1,3000,3,6.46302945692067,0.6931471805599453,8.006700845440367
3566,4211061100202B3,640,10,87970,0,6.46302945692067,2.3978952727983707,11.384762493693762
3567,4211061100203B3,640,4,67500,0,6.46302945692067,1.6094379124341003,11.119897691565697
3568,4211061100203B5,640,2,13200,3,6.46302945692067,1.0986122886681098,9.488047863280759
3569,4211061100204B1,640,2,1060000,0,6.46302945692067,1.0986122886681098,13.87378040948403
3570,4211061100204B5,640,67,2474560,1,6.46302945692067,4.219507705176107,14.721573564514973
3571,4211061100204B7,640,44,1731998,2,6.46302945692067,3.8066624897703196,14.364786790737146
3572,4211061100205B1,640,8,3074000,2,6.46302945692067,2.1972245773362196,14.93849052838967
3573,4211061100205B3,640,254,9287400,1,6.46302945692067,5.541263545158426,16.04416930846278
3574,4211061100206B8,640,4,35000,3,6.46302945692067,1.6094379124341003,10.463131911491967
3575,4211061100207B3,640,7,214350,0,6.46302945692067,2.0794415416798357,12.275370137282327
3576,4211063000102B1,640,47,949970,2,6.46302945692067,3.871201010907891,13.764186736794997
3577,4211063000103B3,640,10,223000,0,6.46302945692067,2.3978952727983707,12.314931534737134
3578,4211063000103B5,640,1,28500,3,6.46302945692067,0.6931471805599453,10.25769445336048
3579,4211063000103B6,640,1,343000,0,6.46302945692067,0.6931471805599453,12.745488641595722
3580,4211063000104B5,640,19,279500,2,6.46302945692067,2.995732273553991,12.540761149388421
3581,4211063000105B5,640,15,231600,2,6.46302945692067,2.772588722239781,12.352771342460947
3582,4211063000105B6,640,1,35000,3,6.46302945692067,0.6931471805599453,10.463131911491967
3583,4211063000106B1,640,6,117600,0,6.46302945692067,1.9459101490553132,11.67505281781187
3584,4211063000202B1,640,1,55000,3,6.46302945692067,0.6931471805599453,10.915106645867503
3585,4211063000202B3,640,30,177100,2,6.46302945692067,3.4339872044851463,12.084475470282369
3586,4211063000202B6,640,1,20000,3,6.46302945692067,0.6931471805599453,9.90353755128617
3587,4211063000203B4,640,4,72500,0,6.46302945692067,1.6094379124341003,11.19135563385109
3588,4211063000203B8,640,1,18150,3,6.46302945692067,0.6931471805599453,9.806480934593978
3589,4211063000204B1,640,2,320000,0,6.46302945692067,1.0986122886681098,12.676079399771027
3590,4211063000204B3,640,100,2466700,1,6.46302945692067,4.61512051684126,14.71839218832834
3591,4211063000204B7,640,133,5100602,1,6.46302945692067,4.897839799950911,15.44486932599943
3592,4211063000205B3,640,143,3052100,1,6.46302945692067,4.969813299576001,14.931340763892656
3593,4211063000205B8,640,1,116000,0,6.46302945692067,0.6931471805599453,11.661354090741
3594,4211063000206B3,640,17,221390,2,6.46302945692067,2.8903717578961645,12.30768564802392
3595,4211063000206B8,640,1,20000,3,6.46302945692067,0.6931471805599453,9.90353755128617
3596,4211063000207B1,640,16,776400,2,6.46302945692067,2.833213344056216,13.562424418272041
3597,4211063000207B3,640,1,7000,3,6.46302945692067,0.6931471805599453,8.853808274977197
3598,4211063000207B5,640,7,263990,0,6.46302945692067,2.0794415416798357,12.483670290638255
3599,4213039000102B1,640,1,22000,3,6.46302945692067,0.6931471805599453,9.99884318585288
3600,4213039000103B5,640,2,18000,3,6.46302945692067,1.0986122886681098,9.798182590890704
3601,4213039000104B1,640,1,25000,3,6.46302945692067,0.6931471805599453,10.12667110305036
3602,4213039000104B8,640,8,431000,0,6.46302945692067,2.1972245773362196,12.973865689268807
3603,4213039000105B3,640,8,210000,0,6.46302945692067,2.1972245773362196,12.25486757159303
3604,4213039000106B4,640,30,456500,2,6.46302945692067,3.4339872044851463,13.031346169595265
3605,4213039000107B4,640,6,93300,0,6.46302945692067,1.9459101490553132,11.443586104891608
3606,4213039000203B3,640,19,484000,2,6.46302945692067,2.995732273553991,13.089842251812337
3607,4213039000203B8,640,1,43000,3,6.46302945692067,0.6931471805599453,10.668978650219241
3608,4213039000204B1,640,1,36000,3,6.46302945692067,0.6931471805599453,10.491301994830229
3609,4213039000204B3,640,18,1141500,2,6.46302945692067,2.9444389791664403,13.947854620991901
3610,4213039000205B3,640,6,58100,0,6.46302945692067,1.9459101490553132,10.969938154395841
3611,4213039000206B4,640,15,252200,2,6.46302945692067,2.772588722239781,12.437981667612153
3612,4213063500102B1,640,2,34000,3,6.46302945692067,1.0986122886681098,10.434145214930487
3613,4213063500103B3,640,15,185750,0,6.46302945692067,2.772588722239781,12.132162346145595
3614,4213063500103B5,640,1,16000,3,6.46302945692067,0.6931471805599453,9.680406499268875
3615,4213063500103B7,640,3,120000,0,6.46302945692067,1.3862943611198906,11.695255355062795
3616,4213063500104B3,640,5,34600,3,6.46302945692067,1.791759469228055,10.451637862362272
3617,4213063500105B3,640,20,868850,2,6.46302945692067,3.044522437723423,13.674926928096392
3618,4213063500105B6,640,2,656000,0,6.46302945692067,1.0986122886681098,13.393917592315308
3619,4213063500106B8,640,3,173500,0,6.46302945692067,1.3862943611198906,12.063938642041201
3620,4213063500202B4,640,14,83860,0,6.46302945692067,2.70805020110221,11.336915945289954
3621,4213063500203B1,640,1,21000,3,6.46302945692067,0.6931471805599453,9.952325334619427
3622,4213063500203B3,640,24,301000,2,6.46302945692067,3.2188758248682006,12.614868865984631
3623,4213063500205B1,640,2,122000,0,6.46302945692067,1.0986122886681098,11.711784520403112
3624,4213063500205B5,640,2,5400,3,6.46302945692067,1.0986122886681098,8.594339400592892
3625,4213063500206B1,640,2,120400,0,6.46302945692067,1.0986122886681098,11.698583117470207
3626,4213063500207B8,640,2,149100,0,6.46302945692067,1.0986122886681098,11.912379207638454
